id,text,difficulty,category,status,group
w_5f0a90ffe4,інтрига,medium,behavior,reject,
w_51f3ab3839,інтрижка,medium,relationships,reject,
w_21f621040c,інфекція,medium,science,core,
w_2557bb30bc,іподром,medium,places,core,
w_dc03e69d8b,іпотека,medium,work,core,
w_11a30b366b,ІПСО,medium,internet,core,
w_7977bba78c,іронія,medium,behavior,reject,
w_98ef971fda,істерика,medium,behavior,reject,
w_97e6db0194,історія,medium,history,reject,
w_723ba5c7ba,ймовірність,medium,abstract,reject,
w_7848e6dd50,кабаре,medium,movies,core,
w_b51ba29f60,кабріолет,medium,transport,core,
w_98a9d6f436,кавер,medium,music,core,
w_6974079a6f,кагор,medium,drinks,core,
w_411e716276,казино,medium,places,core,
w_832355f798,казка,medium,movies,core,
w_6b3f5e0903,калорія,medium,science,reject,
w_2228b691b0,кальцій,medium,science,reject,
w_c04223c6dc,камео,medium,movies,core,
w_5682d6515b,камертон,medium,music,core,
w_842fad3727,камуфляж,medium,animals,core,
w_c779aa499a,канцелярія,medium,work,core,
w_d1a51a63c6,капа,medium,sports,core,
w_4be25e7373,капітан,medium,people,core,kapital
w_d2b3e55893,каприз,medium,behavior,reject,
w_bac4225dda,капустник,medium,events,core,
w_a80ebdd26b,капча,medium,technology,core,
w_c30dd838d2,кар'єра,medium,work,core,
w_1b598e1c0f,карабін,medium,tools,core,
w_57f332636a,карантин,medium,society,reject,
w_a8d6db7938,кардинал,medium,professions,core,
w_148f76c58a,кардіолог,medium,professions,core,
w_eb56d627ae,каремат,medium,travel,core,
w_14e72e7069,карикатура,medium,movies,core,
w_23008dc161,карі,medium,food,core,
w_1e98cb305f,карієс,medium,body,core,
w_d512c363f7,карнавал,medium,holidays,core,
w_20ef5893b4,карниз,medium,home,core,
w_3c0f45f9b1,карта скарбів,medium,games,core,
w_8d2473ae3e,картридж,medium,technology,core,
w_582aba029f,катамаран,medium,transport,core,
w_1c26e377e5,катастрофа,medium,events,core,
w_6fc0b7f634,кафедра,medium,school,core,
w_12125acb60,качкодзьоб,medium,animals,core,
w_4e045f860c,кашпо,medium,home,core,
w_9a021ff62f,каюта,medium,travel,core,
w_39d41a3997,квапливість,medium,personality,reject,
w_abbabb779f,квартал,medium,places,core,
w_260f878584,квартет,medium,music,core,
w_5975c2f7b6,квартирник,medium,events,core,
w_26bec434f5,квіз-шоу,medium,tv,core,
w_78da59094c,квота,medium,society,reject,
w_ed981e564f,кеглі,medium,games,core,
w_bef595434d,кепкування,medium,behavior,reject,
w_c4ade8eca2,кешбек,medium,work,core,
w_183c392cfc,Київська Русь,medium,history,reject,
w_a46a6a9d0e,Кирило Буданов,medium,people,core,gur_root
w_65a7b3b46e,кирка,medium,tools,core,
w_7d94a2b7ce,Китайський Новий рік,medium,holidays,core,
w_c1c68eacd6,кібервійсько,medium,internet,core,kiber
w_b467646ba4,кікер,medium,games,core,
w_30c5a706eb,кілометраж,medium,travel,core,
w_91574918c5,кількість,medium,abstract,reject,
w_aab1af8321,кімната сміху,medium,games,core,kimnata
w_ccfff27c10,кінескоп,medium,technology,core,
w_c492572e38,клаксон,medium,transport,core,
w_5f5fdcef17,кларнет,medium,music,core,
w_f844e75af6,класицизм,medium,history,reject,
w_22d6180dbc,класний керівник,medium,school,core,
w_1dc47ad13d,клімат,medium,nature,core,
w_6408c64563,клонування,medium,science,core,
w_6662147877,клоп,medium,animals,core,
w_97fcce6e03,клянчення,medium,behavior,reject,
w_f664a242e3,кмітливість,medium,personality,reject,
w_48f518e240,коворкінг,medium,work,core,
w_366f0eb530,код,medium,technology,core,kod
w_28c824db2a,козаки-розбійники,medium,games,core,
w_33130703a2,козир,medium,games,core,kozyrok
w_1743043853,козирок,medium,clothing,core,kozyrok
w_f4313cad21,кокетство,medium,behavior,reject,
w_ddafbef859,колаж,medium,movies,core,
w_67235df395,колекціонер,medium,people,core,kolekcia
w_a9d65fc508,колекція,medium,work,core,kolekcia
w_398d0a647f,колишні,medium,relationships,reject,
w_d8a6f0d0db,колізей,medium,history,core,
w_fa8551291f,колода карт,medium,games,core,
w_c3ce34df42,коломийка,medium,music,core,
w_bf6594b6a1,колун,medium,tools,core,
w_9e2982b4ce,комаха,medium,animals,core,
w_8a5074cea9,комедія,medium,movies,core,comedy
w_2999ff1715,комета,medium,science,core,
w_76e4e5159b,комісія,medium,society,reject,
w_88ed64bf88,комп'ютер,medium,technology,core,
w_87ba487f74,компакт-диск,medium,technology,core,
w_332c577d9d,компанія,medium,work,core,
w_5f7fe3176e,комплімент,medium,relationships,core,
w_98271b3e9c,компроміс,medium,relationships,reject,
w_406c94fb8e,комуналка,medium,society,reject,
w_d2362d4f62,комунікабельність,medium,personality,reject,
w_9ff42c11dc,конвоювання,medium,actions,core,
w_8c297ec224,кондитер,medium,professions,core,kondyter
w_5b51416d48,кондиціонер,medium,home,core,
w_f0f7cdcd0d,конкістадор,medium,history,reject,
w_1315a748cf,конкуренція,medium,society,reject,
w_4f58902f45,Конотопська відьма,medium,history,core,
w_e88f92458b,консерваторія,medium,places,core,
w_9a10d98cc4,консул,medium,professions,core,
w_c680382a44,консультант,medium,professions,core,
w_4851721dcc,консьєрж,medium,professions,core,
w_0297fad4cc,контекст,medium,abstract,reject,
w_bcaef02bd0,контент,medium,internet,core,
w_d36f54a084,контраст,medium,abstract,reject,
w_a86f6ab024,контратака,medium,sports,core,
w_d566f2d0c6,конференція,medium,events,core,
w_c68535f246,конфіскація,medium,society,core,
w_1df17b37b5,Копенгаген,medium,cities,core,
w_6d333f7dea,коректура,medium,actions,core,
w_43fbd234a4,користь,medium,abstract,reject,
w_c1c31fb3ec,короткозорість,medium,body,core,
w_104accb749,короткометражка,medium,movies,core,
w_877321579c,кортеж,medium,events,core,
w_ac7d5f7f4d,корупція,medium,society,core,
w_7bfe1fe58e,корчма,medium,places,core,
w_6c0936ec20,косар,medium,professions,core,
w_407c789247,космічний зонд,medium,technology,core,astronaut_root
w_9326593d94,космодром,medium,technology,core,astronaut_root
w_b7c8ad396e,космонавт,medium,professions,core,astronaut_root
w_a8eb1cdbd6,костел,medium,places,core,
w_f42b000b5b,косуха,medium,clothing,core,
w_37b461f45a,котельня,medium,places,core,
w_1550f107f2,кошторис,medium,work,core,
w_1f20ece6c6,крадіжка,medium,actions,core,
w_9cb4a5dbd8,крайність,medium,abstract,reject,
w_b31fc7ca6a,красномовство,medium,behavior,reject,
w_2898575740,кратер,medium,nature,core,
w_237bcf64c2,кремінь,medium,nature,core,
w_da333c5807,кремній,medium,science,reject,
w_477422421d,креслення,medium,school,core,
w_8f48c01d56,крещендо,medium,music,core,
w_9c868eb001,Кривий Ріг,medium,cities,core,
w_735ebbe267,кривляння,medium,actions,core,
w_7b3f064927,криза,medium,society,reject,
w_057cb802df,кримінальна хроніка,medium,tv,core,
w_80b8a73c96,кріт,medium,animals,core,
w_104a44c361,кровообіг,medium,science,core,
w_e9e8dfd1c4,крокодил,medium,animals,core,
w_f3f5d17aea,кронштейн,medium,tools,core,
w_b2be73773d,Кропивницький,medium,cities,core,
w_7c0df2c864,круговерть,medium,abstract,reject,
w_8843675188,крутіння обруча,medium,actions,core,
w_d78e272c7d,кубик рубіка,medium,games,core,kubyk
w_87e0f697b1,кузен,medium,family,core,kuzen
w_394ef361c1,кузина,medium,family,core,kuzen
w_a93e53a16e,кукуріку,medium,animals,core,
w_1324b207fd,культура,medium,history,reject,
w_d9b68a83e2,кумівство,medium,behavior,reject,
w_4799dee895,кунжут,medium,food,core,
w_27d6939803,купе,medium,travel,core,
w_5778eb6239,курган,medium,history,reject,
w_086c319315,куркума,medium,food,core,
w_5358c6223e,кусачки,medium,tools,core,
w_654ae89641,кушетка,medium,home,core,
w_8c2830ae74,кфс,medium,brands,core,
w_e0c8df5e8f,лабораторія,medium,places,core,
w_09efa25e52,лавина,medium,nature,core,
w_aef36ced45,лавра,medium,places,core,
w_5601fcea56,лавровий лист,medium,food,core,
w_ced5d5331f,лазер,medium,technology,core,laser
w_261c3dc61f,лазертаг,medium,games,core,laser
w_a0fd55bf33,лайка,medium,relationships,reject,
w_4499539d6e,лаконічність,medium,personality,reject,
w_d61444664d,латина,medium,school,core,
w_19a5032a65,лауреат,medium,people,core,
w_b596767429,легенда,medium,history,core,
w_613f519cd1,легіон,medium,history,reject,
w_554f9115f5,легіонер,medium,sports,core,
w_69eb6e6565,легковажність,medium,personality,reject,
w_0d0e4b33c3,лежачий поліцейський,medium,transport,core,
w_0ba01fdaaa,лекція,medium,school,core,
w_c2a0bd2028,ленд-ліз,medium,history,core,
w_38fb34589b,лижні гонки,medium,sports,core,
w_9044b4e8d5,лиман,medium,nature,core,
w_74cc1ff61b,лицемірство,medium,behavior,reject,
w_33fa30e27e,лідер,medium,people,core,
w_d7c1d8a822,лізинг,medium,work,core,
w_f681a62b8a,лікер,medium,drinks,core,
w_da00c14d85,лінощі,medium,behavior,reject,
w_0293374022,літак Мрія,medium,transport,core,
w_abb24e9a03,література,medium,school,core,
w_fef9fe1e79,ліцей,medium,places,core,
w_7379307343,ліцензія,medium,society,reject,
w_536add4249,логін,medium,internet,core,
w_08eccd799c,логістика,medium,work,core,
w_73410feb80,логопед,medium,professions,core,
w_0e4b66d214,лоджія,medium,home,core,losha
w_aaf238875f,ложа,medium,movies,core,losha
w_4cab9164fb,локдаун,medium,society,reject,
w_8cf863ce15,лоша,medium,animals,core,
w_2070567987,Луганськ,medium,cities,core,
w_90968ae2c0,лунатизм,medium,body,reject,
w_c829513669,Луцьк,medium,cities,core,
w_cba1187661,любов з першого погляду,medium,relationships,core,love
w_3a722cb90f,ляльковий будинок,medium,games,core,
w_ed7acef83d,лящ,medium,animals,core,
w_8067f1e8c6,м'яка іграшка,medium,games,core,
w_e95e9b0ad9,м'ясоїдний,medium,animals,core,meat
w_57b6903514,Мавік,medium,brands,core,mavic_root
w_3285e2b15f,магістр,medium,school,core,
w_706e7e6b9d,магія,medium,abstract,core,
w_c662aae7da,мажор,medium,music,core,
w_521f0cbfbd,майбутнє,medium,abstract,core,
w_dbb7b817f6,майдан,medium,places,core,
w_6487fed9b8,майстер,medium,people,core,master
w_0400a6fab1,майстер-клас,medium,events,core,master
w_31a55de2af,майстерня,medium,places,core,
w_3005cdd98b,макака,medium,animals,core,
w_f0912ace38,макітра,medium,home,core,
w_dbb2ae9a03,максимум,medium,abstract,core,
w_93590e5255,мамалига,medium,food,core,
w_0a61474c2a,мамонт,medium,animals,core,
w_10fb4df210,мандрівник,medium,people,core,mandrivka
w_f85f24e9dc,маневрування,medium,actions,core,
w_1c1aeb01bd,манера,medium,behavior,reject,
w_ebf75601d2,мантія,medium,clothing,core,
w_47ce2f1375,маракаси,medium,music,core,
w_7aa5997524,марафон міста,medium,events,core,
w_1a615acefe,маргарита,medium,drinks,core,
w_a8df7d7f61,маринад,medium,food,core,
w_a544db9d31,маріонетка,medium,games,core,
w_774081da3e,маркетинг,medium,work,core,
w_37721e5bb0,маркетолог,medium,professions,core,
w_4ea3e70a6c,маркетплейс,medium,internet,core,
w_cd9a1ff2b0,марля,medium,body,core,
w_87d65f6465,мармур,medium,nature,core,
w_05739b8f87,маршрут,medium,travel,core,
w_e151372ffc,маскарад,medium,holidays,core,
w_cae84a0049,маскування,medium,actions,core,
w_6e089cf6d7,масть,medium,games,core,
w_eedcb9aa1d,математика,medium,school,core,matka
w_78202772e2,материнська плата,medium,technology,core,matka
w_3dda16debd,маяк,medium,places,core,
w_3e29c210bb,маятник,medium,science,core,
w_e1d22d5725,мегаполіс,medium,places,core,
w_71e8016450,медитація,medium,actions,core,
w_a1451739e1,межа,medium,abstract,reject,
w_c16bf2672c,меланхолія,medium,emotions,reject,
w_ed08637dbc,меморандум,medium,society,reject,
w_e6dca427f9,меморіал,medium,places,core,
w_c9b3e14f40,мерседес,medium,brands,core,
w_9634a71dc3,металошукач,medium,technology,core,
w_2b4d46e782,метеорит,medium,science,core,
w_590d9f5e87,метеоролог,medium,professions,core,
w_909d8260e1,методичка,medium,school,core,
w_f097ad4c82,мечеть,medium,places,core,
w_d6129b386f,милиця,medium,body,core,
w_56c6fa6450,мильна опера,medium,tv,core,
w_15e17f5abd,мильні бульбашки,medium,games,core,
w_accc7434d6,минуле,medium,abstract,core,
w_adc486d04f,митний догляд,medium,travel,core,
w_64a89837fa,мігрень,medium,body,core,
w_27845ac835,мідь,medium,nature,core,
w_f929f8ef19,мікроскоп,medium,science,core,
w_9ecaf428b6,мікрохвильовка,medium,home,core,
w_5d44b5d0bb,мілина,medium,nature,core,
w_71f1639958,мілка,medium,brands,core,
w_f340d59570,мім,medium,professions,core,
w_22df95eca4,мінібар,medium,travel,core,minimum
w_b68d50125c,мінімум,medium,abstract,core,minimum
w_6924b3fb34,мінор,medium,music,core,
w_265acc9703,міра,medium,abstract,reject,
w_245eb2365e,міраж,medium,nature,core,
w_cadaa30c35,міркування,medium,actions,core,
w_ef8a6d2210,містика,medium,abstract,reject,
